filepath,events
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal591.wav,"[('noise', 0, 10.0), ('siren', 1.0407493782266883, 1.9541911896473365), ('dog_bark', 1.5710851411299795, 3.0881158285525294), ('car_horn', 1.6682602166618086, 5.002337387529227), ('siren', 3.956594870950654, 6.556142318317675), ('air_conditioner', 4.5817076786285185, 5.861237236934652), ('engine_idling', 4.874392519635231, 7.672657065609604), ('air_conditioner', 5.634810329806424, 9.526548822714542), ('dog_bark', 6.652374116795628, 6.972374116795629), ('dog_bark', 6.844634074687407, 10.158916121234572)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal592.wav,"[('noise', 0, 10.0), ('jackhammer', 0.6764775006838426, 1.654221719357699), ('drilling', 2.850318931855002, 3.6568435786084716), ('drilling', 6.006347561451, 8.419609269406223), ('engine_idling', 7.887612530218422, 9.36491471664329)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal593.wav,"[('noise', 0, 10.0), ('air_conditioner', 4.954524465378151, 7.66861524584057), ('siren', 7.856990611064709, 9.84392640145449)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal594.wav,"[('noise', 0, 10.0), ('children_playing', 4.024750375663066, 7.643813953814518), ('dog_bark', 6.380072219154569, 9.6224992402402)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal595.wav,"[('noise', 0, 10.0), ('jackhammer', 1.9491165600904157, 5.692971862786987), ('drilling', 6.101681266827567, 8.195796811799235), ('engine_idling', 6.14755994748518, 9.872215394813228), ('street_music', 6.429042940314767, 7.545347660337199), ('car_horn', 7.241483092197516, 10.591003078057021), ('jackhammer', 7.295304316325327, 9.548046645785357), ('gun_shot', 8.445927371606913, 9.064719371606913)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal596.wav,"[('noise', 0, 10.0), ('gun_shot', 4.6055948655442345, 5.441938865544234), ('siren', 5.672477983554793, 6.5922860339474685), ('air_conditioner', 6.740159951379046, 9.615086376094439), ('siren', 7.806854170159417, 8.980656585791133)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal597.wav,"[('noise', 0, 10.0), ('street_music', 1.7034706674004345, 5.614355713247811), ('jackhammer', 5.7508315126298815, 6.743363632371222), ('siren', 7.286067701056705, 9.74968366250933)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal598.wav,"[('noise', 0, 10.0), ('engine_idling', 1.8530432908801135, 3.158759410951797), ('drilling', 2.9876782930001786, 6.977492734721637), ('car_horn', 3.7124251476180676, 6.8091245928652935), ('children_playing', 5.290966032765344, 9.221590816714198), ('street_music', 6.5018873070677055, 9.712798353566637)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal599.wav,"[('noise', 0, 10.0), ('jackhammer', 5.4564536266227055, 7.969491790908071), ('street_music', 6.187884043160119, 9.051577145254537), ('gun_shot', 8.541176174814826, 9.433280836535937), ('engine_idling', 8.834596939709165, 10.064864582538982)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal6.wav,"[('noise', 0, 10.0), ('dog_bark', 1.0792525219672686, 2.4628282301843), ('jackhammer', 3.1544438046207772, 4.241238015328329), ('jackhammer', 4.0734099175694, 4.891332970655322), ('jackhammer', 5.838000816022449, 6.898000816022449)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal60.wav,"[('noise', 0, 10.0), ('street_music', 5.178234568785459, 7.053572332769735), ('gun_shot', 8.737684370193115, 9.943330370193115)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal600.wav,"[('noise', 0, 10.0), ('air_conditioner', 1.3828666993996586, 3.5020434345153073), ('air_conditioner', 2.4943949852112683, 3.7843082511688513), ('gun_shot', 6.013577368341718, 6.716952647312269), ('street_music', 6.50930128283861, 7.51462403919502)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal601.wav,"[('noise', 0, 10.0), ('street_music', 2.4716182075496453, 3.5994308917292734), ('gun_shot', 4.669819795545789, 7.0979056080572525), ('air_conditioner', 6.672668163668918, 7.606005405758933), ('dog_bark', 8.04714579174584, 9.782786207105666)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal602.wav,"[('noise', 0, 10.0), ('street_music', 0.20986441338717388, 1.3904260558871635), ('drilling', 0.9545793384899555, 4.150945689468074), ('jackhammer', 1.6559940680512832, 3.6776752087280364), ('children_playing', 2.91097107602791, 5.953737251172888), ('engine_idling', 4.390128200929672, 5.165723133493581), ('gun_shot', 6.174291598907608, 7.439968598907608), ('jackhammer', 6.321469397429764, 7.651656394113261)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal603.wav,"[('noise', 0, 10.0), ('children_playing', 3.478938489213411, 7.422619633975064), ('gun_shot', 4.906525435265756, 5.072806435265756), ('jackhammer', 6.9708742795477106, 7.714999832610752), ('siren', 7.138029497663539, 9.632447200810313), ('street_music', 7.378876588248449, 10.271914333576113)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal604.wav,"[('noise', 0, 10.0), ('dog_bark', 3.019404051173823, 3.75792241124893), ('air_conditioner', 3.6115332100702036, 7.595320728411751), ('car_horn', 4.334285270811357, 4.964285270811357), ('children_playing', 5.234213643028827, 5.995699432698194), ('air_conditioner', 5.830386641511931, 6.364219734953105), ('jackhammer', 6.612054231345573, 7.422054231345573), ('air_conditioner', 7.052401599392552, 9.294424330179385), ('air_conditioner', 7.126316460478461, 8.216685958519555), ('street_music', 7.365619712225808, 8.27115537307863)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal605.wav,"[('noise', 0, 10.0), ('drilling', 0.14746759464554948, 3.973029695027289), ('dog_bark', 3.2569223833516086, 5.609206302556913), ('street_music', 3.3289376272853497, 7.058107366373937), ('car_horn', 4.82951568720941, 5.13951568720941), ('siren', 5.009854184249883, 5.9956420249906515), ('air_conditioner', 7.855378679586886, 8.70356471668328)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal606.wav,"[('noise', 0, 10.0), ('dog_bark', 1.7289051986917787, 3.9215323360075383), ('siren', 2.288772742858721, 4.827654649309585), ('engine_idling', 3.1742403029987836, 6.210480324114499), ('drilling', 4.162603543946069, 6.5275972043720465), ('car_horn', 4.709272410552572, 5.639272410552572), ('street_music', 5.275626988406479, 7.469414287718641), ('dog_bark', 5.658116351969304, 6.4467480111411195)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal607.wav,"[('noise', 0, 10.0), ('drilling', 8.302252046719117, 9.889496897160674)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal608.wav,"[('noise', 0, 10.0), ('gun_shot', 0.22672605130062085, 0.8799890021661445), ('siren', 4.295386110193318, 5.6483316662078105), ('car_horn', 4.330652380338749, 6.392820076253859), ('jackhammer', 5.19879219843944, 6.258792198439441), ('dog_bark', 7.224222717446103, 7.994222717446103), ('engine_idling', 8.047622314121776, 9.713183020608597)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal609.wav,"[('noise', 0, 10.0), ('jackhammer', 3.4018149326736706, 6.664518840101142), ('siren', 3.926120393850966, 6.576477555670945), ('car_horn', 5.463480385156713, 7.885025267554855), ('gun_shot', 9.442437514880153, 9.961206370563277)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal61.wav,"[('noise', 0, 10.0), ('engine_idling', 2.1067524987343216, 3.140206023830293)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal610.wav,"[('noise', 0, 10.0), ('drilling', 1.7108022895361923, 5.382837947914819), ('drilling', 3.2963410488994818, 5.0632616324392385), ('jackhammer', 3.665842069997381, 5.035842069997381), ('street_music', 5.743913674644174, 9.721317540963986), ('car_horn', 6.35193163783949, 7.71082763783949)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal611.wav,"[('noise', 0, 10.0), ('car_horn', 4.936330024261608, 6.297771915345651)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal612.wav,"[('noise', 0, 10.0), ('children_playing', 1.2646288746212286, 4.981280461719525), ('gun_shot', 1.3413827561910834, 4.361382756191084), ('air_conditioner', 3.4400466801087006, 5.253627900376532), ('gun_shot', 4.934849624958682, 6.391792872097645), ('children_playing', 6.572601576904745, 10.39549089640682), ('car_horn', 7.069446680867654, 8.777799887270232), ('dog_bark', 7.713569059823863, 9.074064537773559)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal613.wav,"[('noise', 0, 10.0), ('siren', 1.2289290916197555, 2.831651622165638), ('street_music', 1.6634490733182268, 4.694066295670623), ('children_playing', 2.205942651183385, 2.7719579350119123), ('jackhammer', 3.4339614842402546, 5.026283787385383), ('siren', 5.98128060382699, 9.92260036824349), ('dog_bark', 6.461186841454917, 9.726971762878083), ('air_conditioner', 7.410089410249265, 8.898204314987119), ('siren', 8.19578102760195, 9.765295010972201), ('street_music', 8.543015147808315, 10.026480762816446)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal614.wav,"[('noise', 0, 10.0), ('street_music', 2.8335978438316047, 5.961376874760296), ('jackhammer', 3.1867345112134706, 4.023071810157386), ('gun_shot', 4.141935203111484, 4.789917203111484), ('siren', 6.968193578326982, 10.463307820599965), ('air_conditioner', 7.892808529481821, 10.273881690315324), ('engine_idling', 8.94183558129915, 9.916202691237658)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal615.wav,"[('noise', 0, 10.0), ('drilling', 0.4753888879302317, 4.136444442193335), ('children_playing', 0.6059971283553169, 2.729461214726514), ('siren', 0.6700912459807391, 3.875583709841539), ('engine_idling', 0.9065715262776384, 3.046648949784813), ('street_music', 7.507453953735636, 9.754904242514034), ('siren', 8.164679917608364, 9.412643780759977)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal616.wav,"[('noise', 0, 10.0), ('siren', 1.7583396174645682, 2.672136484947181), ('drilling', 3.14586760003919, 3.7624714529486627), ('siren', 7.409406001249257, 10.372703190902726), ('drilling', 9.40507815149602, 9.965843233123772)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal617.wav,"[('noise', 0, 10.0), ('children_playing', 2.9725611731344017, 6.307847251093943), ('air_conditioner', 3.1404906254239364, 3.8250989194809275), ('street_music', 4.8248021754283625, 7.831287419080223), ('gun_shot', 5.957793619792705, 8.300796797867555), ('dog_bark', 6.7862854655766025, 8.636002031654233), ('dog_bark', 7.438161462764459, 10.054537230300891)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal618.wav,"[('noise', 0, 10.0), ('car_horn', 3.089732028772252, 3.8039639857503715), ('street_music', 7.190127165577486, 10.665665985281848)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal619.wav,"[('noise', 0, 10.0), ('siren', 3.362037452062654, 7.093069241962963), ('car_horn', 3.5278754301936717, 4.014969430193672), ('children_playing', 5.990585561903925, 9.343074303255587), ('air_conditioner', 6.220308167423269, 7.85474491649442)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal62.wav,"[('noise', 0, 10.0), ('siren', 2.5064909558413464, 3.9019243485901045), ('air_conditioner', 3.3447354567158825, 4.4649937415873815), ('gun_shot', 5.529887001066866, 6.366231001066867), ('street_music', 6.908092823380411, 10.083774156798142), ('car_horn', 6.949420416120956, 7.414868416120957), ('siren', 7.499450758579076, 9.692345929489008)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal620.wav,"[('noise', 0, 10.0), ('siren', 1.1354158045863418, 3.116661670336785), ('siren', 1.4076901328315876, 4.188870126481525), ('engine_idling', 1.842607784312575, 5.18636138851781), ('air_conditioner', 2.9261874454124874, 3.8091773914178493), ('dog_bark', 2.9470545533004504, 5.018935242984011), ('dog_bark', 4.249490214077462, 6.107041132863234), ('jackhammer', 5.187925403805519, 5.780942885957739), ('car_horn', 6.16403769463053, 6.404037694630531), ('children_playing', 7.495948048637416, 9.985504994399168)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal621.wav,"[('noise', 0, 10.0), ('air_conditioner', 5.784765323522282, 7.838564480908871), ('gun_shot', 8.174675848828656, 8.673496848828655)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal622.wav,"[('noise', 0, 10.0), ('dog_bark', 3.587566507326304, 5.201428121231833), ('street_music', 5.369516551523054, 6.707410838335116), ('car_horn', 6.533712028596719, 9.700633852347472), ('drilling', 6.863937696003274, 10.429803967970237), ('gun_shot', 8.536277670613796, 9.622912670613795), ('drilling', 9.125783674068359, 9.883807088237592)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal623.wav,"[('noise', 0, 10.0), ('children_playing', 3.152170540569675, 7.013990706106444), ('car_horn', 3.5791144240169017, 4.786427424016901), ('siren', 4.521036288154885, 5.76654553342367), ('gun_shot', 5.216256976712273, 6.625984976712274), ('street_music', 5.688226975265078, 8.264701539058702), ('drilling', 5.709327718281739, 8.995830905083196), ('air_conditioner', 6.219077012918053, 8.278185139463075), ('jackhammer', 7.852893592189826, 9.815887497708013)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal624.wav,"[('noise', 0, 10.0), ('siren', 0.46524612187024683, 1.5794463459295327), ('engine_idling', 2.7033853122106795, 5.729685964602647), ('gun_shot', 2.749567668715293, 3.909567668715293), ('jackhammer', 4.167930592589336, 5.98259780863366), ('children_playing', 6.982062741616479, 9.991722660001795), ('children_playing', 7.276531921231992, 9.05223695191426)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal625.wav,"[('noise', 0, 10.0), ('gun_shot', 3.102370990666515, 5.501870990666515), ('gun_shot', 3.907345361223936, 5.237096361223935), ('gun_shot', 4.007504702262823, 6.182538702262823), ('air_conditioner', 7.998265584628797, 10.001764605085857)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal626.wav,"[('noise', 0, 10.0), ('car_horn', 1.7676790931277355, 3.045203325060301), ('drilling', 3.6700684632527487, 5.446463463252749), ('engine_idling', 4.123311700537782, 6.284011627007361), ('drilling', 4.705227749919783, 6.714741018491507), ('car_horn', 4.820409111310168, 5.165680111310168), ('air_conditioner', 5.6298445376330895, 9.461848019334266), ('jackhammer', 7.0212185472101325, 8.417608147638683), ('street_music', 7.357887472297007, 9.689869910639821)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal627.wav,"[('noise', 0, 10.0), ('dog_bark', 2.3592816602057036, 4.960665471220983), ('siren', 3.6974479660607553, 7.493319338425549)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal628.wav,"[('noise', 0, 10.0), ('jackhammer', 2.8344532199922434, 4.437732597327933), ('engine_idling', 3.127164752175453, 6.031589928930039), ('engine_idling', 4.787359744776348, 6.657359744776348), ('street_music', 5.906510637680519, 8.1681214740642), ('siren', 6.52831849883847, 9.503884769682942), ('drilling', 7.6586748237884095, 8.348674823788409), ('gun_shot', 7.885599091942238, 9.741725169744312), ('dog_bark', 9.53701178252077, 10.048296949604547)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal629.wav,"[('noise', 0, 10.0), ('engine_idling', 2.3045740594223236, 4.042887657483963), ('engine_idling', 3.448101010535259, 5.879463481202941), ('jackhammer', 4.179908490740514, 5.47840157219056), ('drilling', 6.820783863997283, 9.135918863997283)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal63.wav,"[('noise', 0, 10.0), ('drilling', 1.6991373752526857, 5.35162194726027)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal630.wav,"[('noise', 0, 10.0), ('street_music', 0.4695092773107339, 4.289285280841986), ('street_music', 1.4041273364229736, 2.1541952326067575), ('dog_bark', 1.7936781816045375, 3.2799082454976793), ('drilling', 2.4917030704053085, 6.2084978989455415), ('jackhammer', 3.098238859528616, 6.2877784020370555), ('engine_idling', 4.241387233162666, 6.156903206768201), ('gun_shot', 5.736554689577891, 6.5237367912670665), ('siren', 5.911516223826402, 8.149405539795932), ('children_playing', 6.048092705334062, 8.37910535306651)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal631.wav,"[('noise', 0, 10.0), ('car_horn', 1.3556807995991165, 1.7456807995991164), ('jackhammer', 1.8356692797101635, 4.299588699372842), ('jackhammer', 2.9411444602853636, 5.879968754276627), ('children_playing', 6.081038213206005, 9.994473904719348)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal632.wav,"[('noise', 0, 10.0), ('siren', 1.8351696558530408, 2.604124742220267), ('gun_shot', 2.9172796636607234, 3.5072796636607233), ('air_conditioner', 3.730467724498871, 7.475135554242348), ('dog_bark', 5.537410495596587, 6.759730718946774), ('children_playing', 6.9169125792740065, 8.352516392151315), ('jackhammer', 8.67938804483788, 10.197643433635635)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal633.wav,"[('noise', 0, 10.0), ('siren', 0.1166725708391727, 1.527882047196457), ('drilling', 1.6013519694898, 5.320065460898427), ('children_playing', 3.3860562871531146, 4.5073162148570525), ('engine_idling', 5.57254044468025, 7.431768407100675), ('engine_idling', 6.964555774284015, 8.95667937714909), ('jackhammer', 7.025975384517492, 8.451230765796856)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_bimodal634.wav,"[('noise', 0, 10.0), ('drilling', 4.6563743274404015, 5.442097740397131), ('street_music', 5.941299731810839, 7.344785345868651), ('car_horn', 6.302808126171357, 9.966906581960693), ('dog_bark', 7.529595513739902, 8.819595513739902)]"
